PROGRAM,CGPA_AKHIR,POSTKOD,BANGSA,CACAT,JANTINA,AGAMA,TANGGUNGAN,GAJI,CGPA_MASUK,STATUS_GRAD,HEA_STATUS
AD227,3.11,16450,100,N,L,I,2,2,2.8,LULUS,TM
CT227,2.66,16450,100,N,P,I,2,1,2.17,LULUS,TM
BM223,1.62,16450,100,N,P,I,3,2,2.92,GAGAL,D1
IM221,3.31,16450,100,N,P,I,3,2,2.92,LULUS,TS
IM223,3.12,16450,100,N,P,I,4,2,3.8,LULUS,TS
IM220,3.47,16450,100,N,P,I,4,1,3.34,LULUS,TS
HM225,1.95,16450,100,N,L,I,4,2,2.92,GAGAL,P1
BM223,2.92,16450,100,N,P,I,4,2,3,LULUS,TM
HM220,2.86,16450,100,N,L,I,4,2,2.83,LULUS,TM
IM221,3.27,16450,100,N,P,I,5,2,2.67,LULUS,TM
IM220,3.16,16450,100,N,P,I,5,1,2.75,LULUS,TM
IM221,2.1,16450,100,N,P,I,5,1,2.75,GAGAL,MD
ED222,3.21,16450,100,N,P,I,5,1,2.84,LULUS,TM
IM221,3.34,16450,100,N,P,I,5,1,3,LULUS,TS
IM226,3.02,16450,100,N,P,I,5,3,2.83,LULUS,TS
AD221,2.56,16450,100,N,P,I,5,2,2.92,LULUS,TM
ED226,2.95,16450,100,N,P,I,6,5,2.75,LULUS,TM
OM221,2.92,16450,100,N,P,I,6,2,2.92,LULUS,TS
BM221,2.86,16450,100,N,P,I,6,1,2.84,LULUS,TM
OM222,3.34,16450,100,N,P,I,6,1,2.83,LULUS,TS
OM221,2.9,16450,100,N,P,I,6,2,3,LULUS,TS
ED222,3.15,16450,100,N,P,I,6,2,3,LULUS,TM
IM224,3.1,16450,100,N,P,I,7,4,2.92,LULUS,TS
OM221,3.08,16450,100,N,P,I,7,3,2.42,LULUS,TM
HM222,2.74,16450,100,N,P,I,7,1,2.58,LULUS,TM
BM224,2.71,16450,100,N,P,I,7,7,3.9,LULUS,TM
AD224,1.98,16450,100,N,L,I,8,4,2.25,GAGAL,D4
AM228,3.05,16450,100,N,P,I,8,2,3.8,LULUS,TM
ED222,3,16450,100,N,L,I,9,2,2.75,LULUS,TM
BM221,2.63,16450,100,N,P,I,9,3,2.33,LULUS,TM
AP220,2.03,16400,100,N,L,I,2,1,2.5,GAGAL,D4
OM223,2.98,16400,100,N,P,I,2,2,2.42,LULUS,TS
BM220,2.72,16400,100,N,L,I,3,2,2.75,LULUS,TM
IM220,2.86,16400,100,N,P,I,3,0,2.67,LULUS,TM
BM225,3.15,16400,100,N,P,I,3,1,2.59,LULUS,TM
IM226,3.18,16400,100,N,P,I,3,1,2.67,LULUS,TS
BM240,,16400,100,N,P,I,3,1,2.5,GAGAL,MD
OM224,0.65,16400,100,N,L,I,4,1,2.58,GAGAL,D1
BM230,3.08,16400,100,N,P,I,4,1,3.17,LULUS,TM
BM220,2.93,16400,100,N,P,I,4,1,2.92,LULUS,TM
BM223,2.75,16400,100,N,P,I,5,3,2.5,LULUS,TM
AP228,1.47,16400,100,N,P,I,5,2,2.75,GAGAL,D1
BM229,2.86,16400,100,R,L,I,5,3,2.67,LULUS,TM
IM220,3.18,16400,100,N,P,I,6,2,2.92,LULUS,TS
IM220,3.2,16400,100,N,P,I,8,2,2.58,LULUS,TM
HM222,3.16,16400,100,N,P,I,8,2,2.67,LULUS,TS
BM230,2.16,16400,100,N,P,I,9,3,2.34,GAGAL,LU
OM223,3.06,16390,100,N,L,I,5,1,3.92,LULUS,TS
AP230,2.64,16390,100,N,P,I,5,5,3,LULUS,TM
BM230,3.2,16390,100,N,P,I,7,2,2.5,LULUS,TM
BM235,2.72,16390,100,N,P,I,7,2,3.34,GAGAL,LU
BM220,2.73,16370,100,N,P,I,4,5,3.17,LULUS,TM
BM232,1.79,16370,100,N,P,I,5,1,2.5,GAGAL,D5
ED222,3.19,16370,100,N,P,I,6,4,3,LULUS,TM
OM223,2.76,16370,100,N,P,I,7,1,3.08,LULUS,TS
BM230,2.79,16370,100,N,P,I,7,1,4,LULUS,TM
HM222,3.1,16370,100,N,P,I,9,1,3,LULUS,TM
AP230,1.8,16370,100,N,P,I,9,2,2.58,GAGAL,P1
BM232,2.86,16370,100,N,L,I,9,3,3,LULUS,TS
HM242,0,16320,100,N,P,I,3,1,3,GAGAL,MD
HM225,2.91,16320,100,N,L,I,6,2,2.92,LULUS,TM
BM223,3.18,16320,100,N,P,I,7,7,2.67,LULUS,TM
AD221,3.06,16310,100,N,P,I,2,1,2.67,LULUS,TM
IM224,2.89,16310,100,N,P,I,4,2,3.9,LULUS,TM
AP221,1.14,16310,100,N,P,I,4,2,3.42,GAGAL,D1
AP230,2.88,16310,100,N,P,I,4,4,3.17,LULUS,TM
HM220,2.21,16310,700,N,L,I,5,2,3.25,GAGAL,LU
AP228,1.87,16310,100,N,P,I,7,2,3,GAGAL,P1
SR221,2.88,16310,100,N,P,I,7,3,2.67,LULUS,TM
AD222,2.24,16310,100,N,L,I,8,1,2.42,GAGAL,LU
BM232,1.72,16310,100,N,P,I,8,3,3.25,GAGAL,D2
OM224,3.42,16310,100,N,P,I,9,1,3.67,LULUS,TM
AP230,2.49,16310,100,N,P,I,9,3,2.33,LULUS,TM
ED222,0,16300,100,N,P,I,0,2,3,GAGAL,MD
LG221,0,16300,100,N,L,I,2,1,2.34,GAGAL,GT
SR221,2.61,16300,100,N,L,I,2,1,2.33,LULUS,TM
HM221,2.63,16300,100,N,P,I,3,0,2.67,LULUS,TM
AP236,2.79,16300,100,N,P,I,4,2,2.92,LULUS,TM
IM227,3.14,16300,100,N,P,I,4,1,3.25,LULUS,TS
AM228,2.8,16300,100,N,L,I,5,5,2.84,LULUS,TM
IM221,3.55,16300,100,N,P,I,5,1,2.75,LULUS,TS
IM224,3.09,16300,100,N,P,I,6,1,3.9,LULUS,TS
IM224,2.82,16300,100,N,P,I,6,1,3.17,LULUS,TS
AM228,3.1,16300,100,N,P,I,6,4,3.33,LULUS,TS
BM232,2.84,16300,100,N,P,I,6,1,2.83,GAGAL,LU
BM224,0,16300,100,N,L,I,7,4,2.5,GAGAL,GT
HM221,3.17,16300,100,N,P,I,8,1,3.9,LULUS,TM
SR223,2.41,16300,100,N,L,I,8,2,2.83,GAGAL,LU
AD221,3.02,16300,100,N,P,I,9,2,3.9,LULUS,TM
AD221,3.28,16250,100,N,L,I,1,1,2.67,LULUS,TM
HM220,3.48,16250,100,N,P,I,2,1,3,LULUS,TS
AP230,2.5,16250,100,N,L,I,2,1,3.17,LULUS,TM
BM222,2.9,16250,100,N,L,I,2,5,3.17,LULUS,TM
AP248,0,16250,100,N,L,I,2,3,3.58,GAGAL,MD
IM224,1.72,16250,100,N,P,I,3,5,2.58,GAGAL,D1
AP230,2.81,16250,100,N,P,I,3,1,2.5,LULUS,TM
LG221,3.54,16250,100,N,P,I,4,1,2.92,LULUS,TS
AP220,2.65,16250,100,N,P,I,4,2,2.67,LULUS,TM
BM230,3.12,16250,100,N,P,I,4,1,3.33,LULUS,TM
IM221,3.26,16250,100,N,P,I,4,3,3,LULUS,TS
BM223,2.77,16250,100,N,P,I,4,4,3.33,LULUS,TM
AD222,3.18,16250,100,N,P,I,5,3,2.34,LULUS,TM
CT223,2.89,16250,100,N,L,I,5,1,2.17,GAGAL,LU
MC241,2.63,16250,100,N,P,I,6,1,3.25,GAGAL,MD
IM220,2.87,16250,100,N,P,I,6,3,2.42,LULUS,TM
AM228,2.87,16250,100,N,P,I,8,1,3,LULUS,TM
OM221,2.93,16250,100,N,P,I,8,3,3.25,LULUS,TS
AP230,2.62,16250,100,N,L,I,9,2,2.34,LULUS,TM
SR221,2.73,16210,100,N,P,I,3,1,3.17,LULUS,TM
LG221,2.89,16210,100,N,P,I,4,1,2.5,LULUS,TM
AP230,2.5,16210,100,N,L,I,4,2,2.67,LULUS,TM
IM221,3.18,16210,100,N,L,I,5,2,3.5,LULUS,TS
BM230,3.18,16210,100,N,P,I,5,1,3.25,LULUS,TM
LG221,3.02,16210,100,N,P,I,5,2,2.42,LULUS,TS
LG221,2.75,16210,100,N,L,I,6,3,2.58,GAGAL,LU
HM220,2.79,16210,100,N,P,I,6,1,2.67,LULUS,TM
AD224,3.05,16210,100,N,L,I,6,7,2.33,LULUS,TS
AP220,3.04,16210,100,N,P,I,6,2,3.5,LULUS,TM
BM231,0,16210,100,N,P,I,6,3,2.84,GAGAL,MD
BM226,2.8,16210,100,N,P,I,7,1,2.92,LULUS,TM
CT224,3.29,16210,100,N,P,I,8,1,2.5,LULUS,TS
SR221,2.7,16210,100,N,P,I,8,1,3.8,LULUS,TM
BM232,3.06,16210,100,N,P,I,8,2,3,LULUS,TS
AP230,1.94,16210,100,N,L,I,9,2,2.5,GAGAL,D4
OM221,2.74,16200,100,N,P,I,1,1,2.34,LULUS,TM
IM221,2.76,16200,100,N,P,I,2,1,2.83,LULUS,TM
BM224,2.87,16200,100,N,P,I,2,3,2.75,LULUS,TM
HM225,2.83,16200,100,N,P,I,2,1,2.67,GAGAL,LU
AP230,0,16200,100,N,P,I,3,2,2.58,GAGAL,MD
BM222,3.09,16200,100,N,P,I,3,1,3.9,LULUS,TM
AP229,1.98,16200,100,N,P,I,4,1,2.5,GAGAL,P2
AM228,2.88,16200,100,N,P,I,4,1,3.92,LULUS,TM
HM225,2.94,16200,100,N,L,I,4,2,2.83,LULUS,TM
AP221,3.03,16200,100,N,L,I,5,2,2.67,LULUS,TS
MC221,3.05,16200,100,N,P,I,6,2,2.83,LULUS,TM
BM222,2.7,16200,100,N,P,I,6,1,2.75,LULUS,TM
BM234,2.69,16200,100,N,P,I,6,2,3.8,GAGAL,LU
OM221,3.3,16200,100,N,P,I,6,1,3.17,LULUS,TS
IM224,2.91,16200,100,N,P,I,6,1,3.9,LULUS,TS
IM220,2.83,16200,100,R,P,I,6,4,2.75,LULUS,TM
SR221,0.85,16200,100,N,L,I,6,1,2,GAGAL,D1
SR221,2.15,16200,100,N,L,I,6,2,2.08,GAGAL,LU
BM234,2.78,16200,100,N,P,I,6,2,2.84,LULUS,TM
IM225,3.01,16200,100,N,P,I,7,2,2.75,LULUS,TS
AP221,2.68,16200,100,N,P,I,7,2,3.75,GAGAL,LU
AP230,3.17,16200,100,N,P,I,7,1,2.5,LULUS,TM
OM221,2.93,16200,100,N,P,I,7,1,3.8,LULUS,TM
IM224,3.14,16200,100,N,P,I,8,3,3.9,LULUS,TS
IM225,3.04,16200,100,N,P,I,8,1,3.17,LULUS,TS
LG241,,16200,100,N,P,I,9,1,3.33,GAGAL,MD
AP230,0,16190,100,N,L,I,7,2,3.9,GAGAL,D1
LG221,2.69,16150,100,N,P,I,1,1,2.42,LULUS,TM
BM220,2.98,16150,100,N,P,I,2,5,2.58,LULUS,TM
OM221,2.84,16150,100,N,P,I,3,2,2.75,LULUS,TS
CT226,2.93,16150,100,N,P,I,3,2,3.17,LULUS,TM
HM221,2.4,16150,100,N,P,I,3,3,2.75,LULUS,TM
BM222,2.85,16150,100,N,P,I,3,3,3.25,LULUS,TM
OM224,2.96,16150,100,N,P,I,3,3,2.42,LULUS,TS
AP230,2.88,16150,100,N,P,I,3,1,2.75,LULUS,TM
BM232,3.41,16150,100,N,P,I,3,2,3.8,LULUS,TS
BM235,2.16,16150,100,N,L,I,3,3,3.17,GAGAL,LU
IM223,2.95,16150,100,N,P,I,4,3,2.83,LULUS,TS
IM221,2.9,16150,100,N,L,I,4,1,3,LULUS,TM
CT224,3.34,16150,100,N,P,I,4,3,2.8,LULUS,TS
BM234,2.71,16150,100,N,L,I,4,2,2.83,LULUS,TS
BM229,3.6,16150,100,N,P,I,5,2,3.67,LULUS,TM
IM222,2.91,16150,100,N,P,I,5,1,2.58,LULUS,TS
SR221,2.45,16150,100,N,L,I,5,5,2.33,LULUS,TM
BM222,2.59,16150,100,N,L,I,5,3,2.67,LULUS,TM
IM220,2.94,16150,100,N,P,I,5,2,3.25,LULUS,TM
BM223,3.13,16150,100,N,P,I,5,2,3.33,LULUS,TM
BM226,3.09,16150,100,N,P,I,5,3,3.17,LULUS,TM
ED220,3.36,16150,100,N,L,I,5,4,3.67,LULUS,TM
AM228,0,16150,100,N,P,I,6,3,2.67,GAGAL,MD
BM224,3.06,16150,100,R,P,I,6,4,2.58,LULUS,TM
BM223,0,16150,100,N,P,I,6,2,2.75,GAGAL,MD
IM227,2.83,16150,100,N,P,I,6,1,3.9,LULUS,TS
AP228,1.75,16150,100,N,P,I,6,1,2.92,GAGAL,D1
CT223,0,16150,100,N,P,I,6,3,2.5,GAGAL,MD
HM221,2.92,16150,100,N,P,I,6,6,3.8,LULUS,TM
AD222,3.02,16150,100,N,P,I,6,2,2.83,LULUS,TM
IM224,3.17,16150,100,N,P,I,6,3,2.92,LULUS,TS
AM228,3.18,16150,100,N,P,I,6,7,3.25,LULUS,TM
HM225,2.95,16150,100,N,P,I,6,1,2.67,LULUS,TM
HM220,2.68,16150,100,N,P,I,7,4,2.5,LULUS,TM
CT227,2.63,16150,100,N,L,I,7,2,3.17,LULUS,TM
BM222,2.68,16150,100,N,L,I,7,1,2.83,LULUS,TM
LG221,3.3,16150,100,N,P,I,7,2,2.58,LULUS,TS
AP229,2.17,16150,100,N,P,I,7,2,3.9,GAGAL,LU
HM242,0,16150,100,N,P,I,7,2,3.75,GAGAL,MD
OM221,2.85,16150,100,N,P,I,7,5,2.67,LULUS,TS
AP247,0.49,16150,100,N,P,I,7,2,2.84,GAGAL,D1
AD228,3.02,16150,100,N,P,I,8,2,2.33,LULUS,TM
BM221,0,16150,100,N,P,I,9,2,3.8,GAGAL,MD
IM224,3.1,16150,100,N,P,I,9,8,2.5,LULUS,TS
IM223,3.31,16150,100,N,P,I,9,4,2.5,LULUS,TS
OM224,2.79,16150,100,N,P,I,9,3,2.17,LULUS,TS
AD228,3.27,16150,100,N,P,I,9,2,2.33,LULUS,TS
AP221,2.89,16150,100,N,P,I,9,3,3.8,LULUS,TM
MC222,3.02,16150,100,N,P,I,9,3,2.84,LULUS,TM
IM227,2.91,16100,100,N,L,I,0,3,3.25,LULUS,TS
MC222,1.8,16100,100,N,P,I,1,2,2,GAGAL,P2
BM220,3.27,16100,100,N,L,I,1,2,2.59,LULUS,TM
OM223,3.17,16100,100,N,P,I,2,1,2.33,LULUS,TS
OM221,2.7,16100,100,N,P,I,2,1,2.84,LULUS,TM
IM225,3.04,16100,100,N,P,I,2,2,2.75,LULUS,TS
AM228,0,16100,100,N,P,I,2,1,3,GAGAL,GT
OM221,2.72,16100,100,N,P,I,2,1,3,LULUS,TM
OM223,1.71,16100,100,N,L,I,3,4,2.59,GAGAL,D1
IM220,3.25,16100,100,N,L,I,3,1,2.92,LULUS,TS
AP221,2.09,16100,100,N,L,I,3,2,3,GAGAL,MD
BM226,3.48,16100,100,N,P,I,3,4,3.33,LULUS,TM
IM221,3.03,16100,100,N,P,I,3,1,2.42,LULUS,TS
OM221,2.69,16100,100,N,P,I,4,2,2.75,LULUS,TM
OM221,2.97,16100,100,N,P,I,4,3,2.92,LULUS,TS
LG221,3.29,16100,100,N,P,I,4,3,2.42,LULUS,TS
LG221,2.66,16100,100,N,L,I,4,1,2.5,LULUS,TM
AP221,1.67,16100,100,N,L,I,4,2,2.75,GAGAL,D1
BM232,2.7,16100,100,N,L,I,4,6,3.17,LULUS,TM
ED222,3.53,16100,100,N,P,I,4,3,3.33,LULUS,TM
AD227,3.2,16100,100,N,L,I,4,2,2.67,LULUS,TM
IS222,1.53,16100,100,N,L,I,5,1,2.75,GAGAL,D1
OM221,3.17,16100,100,N,P,I,5,4,3.17,LULUS,TS
OM221,2.91,16100,100,N,P,I,5,5,3.17,LULUS,TS
BM223,0,16100,100,N,L,I,5,1,3.42,GAGAL,GT
BM232,3.06,16100,100,N,P,I,5,3,2.92,LULUS,TS
BM235,2.89,16100,100,N,P,I,5,3,3.42,LULUS,TM
AP221,2.32,16100,100,N,P,I,5,1,3,GAGAL,LU
AM228,2.96,16100,100,N,P,I,5,4,3.34,LULUS,TS
ED220,3.03,16100,100,N,P,I,6,5,3.5,LULUS,TM
HM225,3.21,16100,100,N,P,I,6,5,2.92,LULUS,TM
OM221,2.88,16100,100,N,P,I,6,2,3.17,LULUS,TM
BM222,3.18,16100,100,N,P,I,6,3,3.33,LULUS,TM
BM229,3.39,16100,100,N,P,I,6,1,3.42,LULUS,TM
OM221,2.78,16100,100,N,P,I,6,0,3,LULUS,TM
AP229,2.49,16100,100,N,L,I,6,1,2.84,GAGAL,MD
OM221,1.84,16100,100,N,P,I,7,3,2.67,GAGAL,MD
IM225,3.23,16100,100,N,P,I,7,2,2.67,LULUS,TS
AP248,0,16100,100,N,P,I,7,2,3,GAGAL,MD
IM224,3.12,16100,100,N,P,I,7,5,3.9,LULUS,TS
ED220,3.41,16100,100,N,P,I,7,6,4,LULUS,TM
OM221,2.69,16100,100,N,P,I,8,1,2.67,LULUS,TM
OM222,2.96,16100,100,N,P,I,8,3,2.58,LULUS,TS
IM224,2.82,16100,100,N,P,I,8,2,2.67,LULUS,TS
MC225,2.94,16100,100,N,P,I,8,4,2.33,LULUS,TM
BM230,3.25,16100,100,N,P,I,8,3,3.5,LULUS,TM
BM220,2.79,16100,100,R,P,I,9,4,2.58,LULUS,TM
LG221,3.27,16100,100,N,P,I,9,2,2.83,LULUS,TS
OM223,2.74,16090,100,N,P,I,3,2,3.33,LULUS,TM
AP225,2.85,16090,100,N,P,I,4,1,2.58,LULUS,TM
BM234,2.92,16090,100,N,P,I,5,2,3.8,LULUS,TM
CT227,2.76,16090,100,N,L,I,8,4,2.42,LULUS,TM
BM220,1.73,16090,100,N,P,I,8,1,3,GAGAL,D1
BM230,3.04,16080,100,N,L,I,3,2,2.33,LULUS,TS
IM220,3,16080,100,N,P,I,3,1,2.67,LULUS,TS
AP224,2.76,16080,100,N,P,I,5,1,3.33,LULUS,TM
AP220,0,16080,100,N,P,I,7,3,3.25,GAGAL,MD
BM220,3.35,16080,100,N,L,I,7,1,2.92,LULUS,TM
IM224,3.08,16080,100,N,P,I,7,1,3.17,LULUS,TS
BM220,2.94,16080,100,N,L,I,8,2,3.08,LULUS,TM
BM230,3.01,16080,100,N,L,I,9,1,2.84,LULUS,TM
AP225,1.04,16070,100,N,L,I,1,2,2.67,GAGAL,D1
AM228,2.65,16070,100,N,P,I,2,0,3.17,LULUS,TM
AD228,2.93,16070,100,N,L,I,5,1,2.33,LULUS,TM
CT226,0,16070,100,N,P,I,6,1,2.42,GAGAL,MD
IM245,0.1,16070,100,N,P,I,6,2,3.25,GAGAL,D1
IM225,2.97,16070,100,N,P,I,6,1,2.67,LULUS,TS
OM222,2.84,16070,100,N,P,I,8,1,2.83,LULUS,TS
OM222,2.89,16070,100,N,P,I,8,1,2.84,LULUS,TM
BM229,2.93,16070,100,N,P,I,9,5,2.42,LULUS,TM
BM220,3.23,16060,100,N,P,I,2,2,2.75,LULUS,TM
HM220,2.88,16060,100,N,P,I,9,2,2.67,LULUS,TM
OM222,0,16050,100,N,L,I,3,8,2.83,GAGAL,GT
BM220,2.57,16050,100,N,P,I,4,4,2.5,LULUS,TM
IM221,2.83,16050,100,N,L,I,4,2,2.42,LULUS,TM
HM225,3.17,16050,100,N,L,I,5,1,2.92,LULUS,TS
AP229,2.86,16050,100,N,P,I,7,2,2.92,LULUS,TM
HM225,2.88,16050,100,N,P,I,9,2,2.75,LULUS,TM
AD221,3.01,16040,100,N,P,I,2,2,2.75,LULUS,TM
BM220,2.92,16040,100,N,L,I,2,1,2.92,LULUS,TM
BM222,2.64,16040,100,N,P,I,2,1,2.67,LULUS,TM
CT223,3.19,16040,100,N,L,I,2,2,3,LULUS,TM
BM220,2.39,16040,100,N,P,I,4,1,2.58,GAGAL,LU
BM222,3.6,16040,100,N,P,I,4,1,3.75,LULUS,ANC
HM220,3.06,16040,100,N,L,I,4,2,2.92,LULUS,TM
OM223,3.05,16040,100,N,P,I,4,1,2.75,LULUS,TS
BM232,2.73,16040,100,N,P,I,4,2,2.92,LULUS,TM
BM220,2.82,16040,1312,N,P,I,5,1,2.5,LULUS,TM
AP230,2.59,16040,100,N,L,I,5,2,3,LULUS,TM
IM223,3.06,16040,100,N,L,I,5,1,3.8,LULUS,TS
AD230,1.62,16040,100,N,P,I,5,2,2.25,GAGAL,D1
AD230,2.81,16040,100,N,P,I,5,1,2.25,LULUS,TM
OM221,3.46,16040,100,N,P,I,5,2,3.5,LULUS,TM
BM232,3.18,16040,100,N,P,I,5,1,3.42,LULUS,TM
IM224,2.83,16040,100,N,L,I,6,1,2.83,LULUS,TS
BM223,1.49,16040,100,N,L,I,6,1,2.33,GAGAL,D1
AP228,2.15,16040,100,N,P,I,6,5,2.92,GAGAL,LU
AD222,2.91,16040,100,N,P,I,7,1,2.42,LULUS,TM
IM226,3.05,16040,100,N,P,I,7,2,2.67,LULUS,TS
AP230,2.82,16040,100,N,P,I,7,2,2.67,LULUS,TM
CT224,3.23,16040,100,N,P,I,7,1,2.92,GAGAL,MD
OM222,2.84,16040,100,N,P,I,7,1,2.75,LULUS,TS
CT223,3.25,16040,100,N,P,I,8,1,3.33,LULUS,TM
BM223,2.14,16040,100,N,P,I,8,1,2.59,GAGAL,D4
IM226,3.1,16040,100,N,P,I,9,2,2.75,LULUS,TS
HM221,2.93,16040,100,N,P,I,9,2,3,LULUS,TM
SR221,3.03,16040,100,N,P,I,9,2,3.17,LULUS,TM
BM232,3.2,16030,100,N,P,I,3,3,2.58,LULUS,TS
BM229,1.77,16030,100,N,P,I,7,1,2.42,GAGAL,D1
AD228,3.15,16020,100,N,P,I,4,1,2.75,LULUS,TS
AP230,2.58,16020,100,N,L,I,4,2,3.9,LULUS,TM
AP230,2.34,16020,100,N,L,I,5,1,3.25,GAGAL,LU
AP221,0,16020,100,N,P,I,5,1,3,GAGAL,D1
CT227,2.92,16020,100,N,P,I,6,2,3.17,LULUS,TM
AD228,3,16010,100,N,P,I,2,1,3,LULUS,TM
SR221,2.44,16010,100,N,L,I,4,4,2.84,LULUS,TM
AP225,2.63,16010,100,N,P,I,5,1,2.83,LULUS,TM
AP220,1.69,16010,100,N,P,I,7,2,3,GAGAL,D1
BM224,3.25,16010,100,N,P,I,7,4,2.67,LULUS,TM
AP221,1.13,16010,100,N,L,I,7,4,2.67,GAGAL,D1
AP228,1.78,16010,100,N,P,I,9,2,3.67,GAGAL,D1
AM228,2.89,16010,100,N,P,I,9,4,2.75,LULUS,TM
OM221,1.76,16010,100,N,P,I,9,3,2.83,GAGAL,D1
AD222,2.99,15670,100,N,P,I,8,1,2.17,LULUS,TM
OM221,2.82,15400,100,N,P,I,1,1,2.92,LULUS,TS
OM224,2.65,15400,100,N,P,I,3,5,2.83,LULUS,TM
BM222,2.66,15400,100,N,P,I,5,2,2.58,LULUS,TM
BM232,,15400,100,N,L,I,5,4,2.58,GAGAL,MD
BM229,2.77,15400,100,N,L,I,7,2,3.34,LULUS,TM
HM221,2.58,15400,100,N,P,I,7,4,2.67,LULUS,TM
CS230,3.06,15400,100,N,L,I,8,2,2.83,LULUS,TM
OM223,3.21,15350,100,N,P,I,2,1,2.5,LULUS,TS
CT225,0,15350,100,N,L,I,2,1,2.67,GAGAL,GT
MC222,2.79,15350,100,N,P,I,3,4,2.75,LULUS,TM
BM220,2.7,15350,100,N,P,I,3,2,3.08,LULUS,TM
BM220,3.07,15350,100,N,P,I,3,4,2.75,LULUS,TM
BM223,2.3,15350,100,N,P,I,4,1,3.67,GAGAL,LU
HM220,2.83,15350,100,N,P,I,4,2,2.84,LULUS,TM
OM221,2.8,15350,100,N,P,I,4,1,2.42,LULUS,TM
OM221,2.68,15350,100,N,P,I,4,1,2.83,LULUS,TM
BM223,2.83,15350,100,N,P,I,4,1,3.25,LULUS,TM
BM232,2.83,15350,100,N,P,I,4,1,3.25,LULUS,TS
OM221,2.84,15350,100,N,P,I,4,1,2.75,LULUS,TS
AP229,3.08,15350,100,N,P,I,4,4,3.9,LULUS,TM
AD221,3.54,15350,100,N,P,I,5,1,3.25,LULUS,TS
OM221,1.33,15350,100,N,P,I,5,1,2.75,GAGAL,D1
AP236,2.8,15350,100,N,P,I,5,5,2.92,LULUS,TM
BM226,3.01,15350,100,N,P,I,5,2,3.33,LULUS,TM
BM220,2.95,15350,100,N,P,I,6,4,2.58,LULUS,TM
LG221,2.78,15350,100,N,P,I,6,1,2.58,LULUS,TM
OM222,2.61,15350,100,N,P,I,6,2,2.59,LULUS,TM
BM229,0,15350,100,N,P,I,7,2,2.5,GAGAL,MD
BM223,2.73,15350,100,N,P,I,7,3,3.17,LULUS,TM
IM225,3,15350,100,N,P,I,7,3,3.8,LULUS,TS
AM228,1.94,15350,100,N,P,I,7,1,3,GAGAL,MD
BM223,2.7,15350,100,N,L,I,7,1,3.25,LULUS,TM
SR223,1.48,15350,100,N,P,I,8,2,2.5,GAGAL,D1
MC223,2.85,15350,100,N,P,I,8,1,2.33,LULUS,TM
LG221,0,15350,100,N,P,I,8,2,2.75,GAGAL,MD
AP230,3.18,15350,100,N,P,I,8,1,2.42,LULUS,TM
IM225,3.07,15350,100,N,P,I,8,3,2.67,LULUS,TS
AP229,2.7,15350,100,N,P,I,9,2,3.8,LULUS,TM
BM226,2.95,15300,100,N,L,I,2,2,3.34,LULUS,TM
IM224,2.91,15300,100,N,P,I,5,2,3.8,LULUS,TS
IM225,,15300,100,N,P,I,6,4,2.67,GAGAL,MD
BM232,2.84,15300,100,N,P,I,6,3,3,LULUS,TM
AP228,2.19,15300,100,N,P,I,7,1,3.59,GAGAL,LU
AP230,3,15200,100,N,P,I,3,1,2.25,LULUS,TM
MC225,1.38,15200,100,N,L,I,3,2,2.42,GAGAL,D3
SR221,2.94,15200,100,N,P,I,4,2,3.5,LULUS,TM
IM224,3.14,15200,100,N,P,I,4,2,3.17,LULUS,TS
BM232,2.67,15200,100,N,P,I,4,3,2.92,LULUS,TS
HM221,2.78,15200,100,N,P,I,4,1,3.17,LULUS,TM
SR223,3.07,15200,100,N,P,I,4,1,2.42,LULUS,TS
AD247,0,15200,100,N,L,I,4,2,2.67,GAGAL,MD
BM222,2.74,15200,100,N,P,I,5,3,2.33,LULUS,TM
SR221,2.38,15200,100,N,P,I,5,1,2.92,GAGAL,MD
OM221,3.38,15200,100,N,P,I,5,2,2.42,LULUS,TS
AP230,3.1,15200,100,N,P,I,5,3,2.58,LULUS,TM
HM225,1.77,15200,100,N,P,I,5,2,2.67,GAGAL,D1
BM232,2.67,15200,100,N,P,I,5,3,3.25,LULUS,TS
AP230,3.12,15200,100,N,P,I,6,2,2.92,LULUS,TM
BM224,0,15200,100,N,P,I,7,1,2.42,GAGAL,D1
AD226,2.98,15200,100,N,P,I,8,4,2.58,LULUS,TM
HM242,3.27,15200,100,N,P,I,8,5,3.17,GAGAL,MD
HM222,3,15200,100,N,P,I,9,2,3.25,LULUS,TM
BM220,2.14,15200,100,N,L,I,9,4,2.34,GAGAL,D4
HM222,2.48,15150,100,N,P,I,3,1,2.67,GAGAL,LU
OM221,3.5,15150,100,N,P,I,4,2,2.83,LULUS,TS
BM220,3.11,15150,100,N,P,I,4,5,2.42,LULUS,TM
IM225,2.9,15150,100,N,L,I,4,3,2.33,LULUS,TS
OM221,3.6,15150,100,N,P,I,4,4,3,LULUS,TS
SR223,2.74,15150,100,N,L,I,9,2,2.42,LULUS,TM
FF225,0,15150,100,N,P,I,9,3,2.58,GAGAL,MD
MC224,2.99,15100,100,N,P,I,2,2,2.5,LULUS,TM
AD228,3.1,15100,100,N,L,I,3,2,2.75,LULUS,TM
BM216,2.54,15100,100,N,L,I,3,4,2.83,LULUS,TM
AM228,2.95,15100,100,N,L,I,3,3,2.83,LULUS,TM
